Date,Close,change,change_percent,sentiment,sentiment_average
2017-03-04,1255.1500244140625,-19.8399658203125,-1.556087967142818,0.0,0.0
2017-03-05,1267.1199951171875,11.969970703125,0.9536685233076342,0.0,0.0
2017-03-06,1272.8299560546875,5.7099609375,0.4506251151827119,0.0,0.0
2017-03-07,1223.5400390625,-49.2899169921875,-3.872466762564924,0.0,0.0
2017-03-08,1150.0,-73.5400390625,-6.010431756597667,0.0,0.0
2017-03-09,1188.489990234375,38.489990234375,3.3469556725543477,0.0,0.0
2017-03-10,1116.719970703125,-71.77001953125,-6.038756751926591,0.0,0.0
2017-03-11,1175.8299560546875,59.1099853515625,5.293178854350105,0.0,0.0
2017-03-12,1221.3800048828125,45.550048828125,3.873863613830781,0.0,0.0
2017-03-13,1231.9200439453125,10.5400390625,0.8629614878549844,0.0,0.0
2017-03-14,1240.0,8.0799560546875,0.6558831552744981,0.0,0.0
2017-03-15,1249.6099853515625,9.6099853515625,0.7749988186743951,0.0,0.0
2017-03-16,1187.81005859375,-61.7999267578125,-4.945537206188845,0.0,0.0
2017-03-17,1100.22998046875,-87.580078125,-7.373239306348877,0.0,0.0
2017-03-18,973.8179931640625,-126.4119873046875,-11.489596679671465,0.0,0.0
2017-03-19,1036.739990234375,62.9219970703125,6.461371376582463,0.0,0.0
2017-03-20,1054.22998046875,17.489990234375,1.6870179986421718,0.0,0.0
2017-03-21,1120.5400390625,66.31005859375,6.289904463186113,0.0,0.0
2017-03-22,1049.1400146484375,-71.4000244140625,-6.3719297771634595,0.0,0.0
2017-03-23,1038.5899658203125,-10.550048828125,-1.0055901672628775,0.0,0.0
2017-03-24,937.52001953125,-101.0699462890625,-9.7314579974046,0.0,0.0
2017-03-25,972.7789916992188,35.25897216796875,3.76087672086169,0.0,0.0
2017-03-26,966.7249755859375,-6.05401611328125,-0.6223423989354757,0.0,0.0
2017-03-27,1045.77001953125,79.0450439453125,8.17658030376249,0.0,0.0
2017-03-28,1047.1500244140625,1.3800048828125,0.13196064689548717,0.0,0.0
2017-03-29,1039.969970703125,-7.1800537109375,-0.685675743067965,0.0,0.0
2017-03-30,1026.4300537109375,-13.5399169921875,-1.3019526884062955,0.0,0.0
2017-03-31,1071.7900390625,45.3599853515625,4.419198871620019,0.0,0.0
2017-04-01,1080.5,8.7099609375,0.8126555220758205,0.0,0.0
2017-04-02,1102.1700439453125,21.6700439453125,2.0055570518567793,0.0,0.0
2017-04-03,1143.81005859375,41.6400146484375,3.778002757122983,0.0,0.0
2017-04-04,1133.25,-10.56005859375,-0.923235332161093,0.0,0.0
2017-04-05,1124.780029296875,-8.469970703125,-0.7474053124310611,0.0,0.0
2017-04-06,1182.6800537109375,57.9000244140625,5.147675359266211,0.0,0.0
2017-04-07,1176.9000244140625,-5.780029296875,-0.48872298799145175,0.0,0.0
2017-04-08,1175.949951171875,-0.9500732421875,-0.08072675864379461,0.0,0.0
2017-04-09,1187.8699951171875,11.9200439453125,1.013652318573062,0.0,0.0
2017-04-10,1187.1300048828125,-0.739990234375,-0.062295557377219334,0.0,0.0
2017-04-11,1205.010009765625,17.8800048828125,1.5061539013646212,0.0,0.0
2017-04-12,1200.3699951171875,-4.6400146484375,-0.38506025766043095,0.0,0.0
2017-04-13,1169.280029296875,-31.0899658203125,-2.5900319023950034,0.0,0.0
2017-04-14,1167.5400390625,-1.739990234375,-0.1488086848982883,0.0,0.0
2017-04-15,1172.52001953125,4.97998046875,0.42653616168476555,0.0,0.0
2017-04-16,1182.93994140625,10.419921875,0.8886775237463046,0.0,0.0
2017-04-17,1193.9100341796875,10.9700927734375,0.9273583881525315,0.0,0.0
2017-04-18,1211.6700439453125,17.760009765625,1.4875500881293422,0.0,0.0
2017-04-19,1210.2900390625,-1.3800048828125,-0.1138927952959102,0.0,0.0
2017-04-20,1229.0799560546875,18.7899169921875,1.5525135616866115,0.0,0.0
2017-04-21,1222.050048828125,-7.0299072265625,-0.5719650045492815,0.0,0.0
2017-04-22,1231.7099609375,9.659912109375,0.7904677978318723,0.0,0.0
2017-04-23,1207.2099609375,-24.5,-1.9891046412705913,0.0,0.0
2017-04-24,1250.1500244140625,42.9400634765625,3.5569672936773924,0.0,0.0
2017-04-25,1265.489990234375,15.3399658203125,1.2270499956597005,0.0,0.0
2017-04-26,1281.0799560546875,15.5899658203125,1.231931184017122,0.0,0.0
2017-04-27,1317.72998046875,36.6500244140625,2.8608693970150574,0.0,0.0
2017-04-28,1316.47998046875,-1.25,-0.09486010173004816,0.0,0.0
2017-04-29,1321.7900390625,5.31005859375,0.40335277957354765,0.0,0.0
2017-04-30,1347.8900146484375,26.0999755859375,1.9745931513033121,0.0,0.0
2017-05-01,1421.5999755859375,73.7099609375,5.4685441791573295,0.0,0.0
2017-05-02,1452.8199462890625,31.219970703125,2.196115028087078,0.0,0.0
2017-05-03,1490.0899658203125,37.27001953125,2.565357092353309,0.0,0.0
2017-05-04,1537.6700439453125,47.580078125,3.1931010352657863,0.0,0.0
2017-05-05,1555.449951171875,17.7799072265625,1.1562888473097448,0.0,0.0
2017-05-06,1578.800048828125,23.35009765625,1.50117961935439,0.0,0.0
2017-05-07,1596.7099609375,17.909912109375,1.1344002758720937,0.0,0.0
2017-05-08,1723.3499755859375,126.6400146484375,7.931309865072895,0.0,0.0
2017-05-09,1755.3599853515625,32.010009765625,1.857429437960889,0.0,0.0
2017-05-10,1787.1300048828125,31.77001953125,1.809886279530698,0.0,0.0
2017-05-11,1848.5699462890625,61.43994140625,3.4379111334029,0.0,0.0
2017-05-12,1724.239990234375,-124.3299560546875,-6.7257371734445535,0.0,0.0
2017-05-13,1804.9100341796875,80.6700439453125,4.678585603060225,0.0,0.0
2017-05-14,1808.9100341796875,4.0,0.221617694192606,0.0,0.0
2017-05-15,1738.4300537109375,-70.47998046875,-3.896267870541808,0.0,0.0
2017-05-16,1734.449951171875,-3.9801025390625,-0.22894809777168654,0.0,0.0
2017-05-17,1839.0899658203125,104.6400146484375,6.033037423636112,0.0,0.0
2017-05-18,1888.6500244140625,49.56005859375,2.6948142567698747,0.0,0.0
2017-05-19,1987.7099609375,99.0599365234375,5.245012852721086,0.0,0.0
2017-05-20,2084.72998046875,97.02001953125,4.880994784847316,0.0,0.0
2017-05-21,2041.199951171875,-43.530029296875,-2.0880416027349167,0.0,0.0
2017-05-22,2173.39990234375,132.199951171875,6.476580165308038,0.0,0.0
2017-05-23,2320.419921875,147.02001953125,6.7645176284726345,0.0,0.0
2017-05-24,2443.639892578125,123.219970703125,5.31024447521369,0.0,0.0
2017-05-25,2304.97998046875,-138.659912109375,-5.674318565944017,0.0,0.0
2017-05-26,2202.419921875,-102.56005859375,-4.449498887747085,0.0,0.0
2017-05-27,2038.8699951171875,-163.5499267578125,-7.425919332339516,0.0,0.0
2017-05-28,2155.800048828125,116.9300537109375,5.735042155260946,0.0,0.0
2017-05-29,2255.610107421875,99.81005859375,4.629838404911713,0.0,0.0
2017-05-30,2175.469970703125,-80.14013671875,-3.5529250580610694,0.0,0.0
2017-05-31,2286.409912109375,110.93994140625,5.099585050599138,0.0,0.0
2017-06-01,2407.8798828125,121.469970703125,5.312694371196998,0.0,0.0
2017-06-02,2488.550048828125,80.670166015625,3.3502570701906866,0.0,0.0
2017-06-03,2515.35009765625,26.800048828125,1.0769342911445692,0.0,0.0
2017-06-04,2511.81005859375,-3.5400390625,-0.14073742918723456,0.0,0.0
2017-06-05,2686.81005859375,175.0,6.967087316227034,0.0,0.0
2017-06-06,2863.199951171875,176.389892578125,6.565030230326208,0.0,0.0
2017-06-07,2732.159912109375,-131.0400390625,-4.576698843853599,0.0,0.0
2017-06-08,2805.6201171875,73.460205078125,2.6887227483478355,0.0,0.0
2017-06-09,2823.81005859375,18.18994140625,0.6483394275232296,0.0,0.0
2017-06-10,2947.7099609375,123.89990234375,4.387685424049089,0.0,0.0
2017-06-11,2958.110107421875,10.400146484375,0.3528212280786031,0.0,0.0
2017-06-12,2659.6298828125,-298.480224609375,-10.090233756359861,0.0,0.0
2017-06-13,2717.02001953125,57.39013671875,2.1578241803352425,0.0,0.0
2017-06-14,2506.3701171875,-210.64990234375,-7.752975717127475,0.0,0.0
2017-06-15,2464.580078125,-41.7900390625,-1.6673530687237168,0.0,0.0
2017-06-16,2518.56005859375,53.97998046875,2.190230333672778,0.0,0.0
2017-06-17,2655.8798828125,137.31982421875,5.452314855474329,0.0,0.0
2017-06-18,2548.2900390625,-107.58984375,-4.051005636447138,0.0,0.0
2017-06-19,2589.60009765625,41.31005859375,1.6210893564120241,0.0,0.0
2017-06-20,2721.7900390625,132.18994140625,5.104646911540132,0.0,0.0
2017-06-21,2689.10009765625,-32.68994140625,-1.2010456698382879,0.0,0.0
2017-06-22,2705.409912109375,16.309814453125,0.6065157064008221,0.0,0.0
2017-06-23,2744.909912109375,39.5,1.4600375278880506,0.0,0.0
2017-06-24,2608.719970703125,-136.18994140625,-4.961545033060572,0.0,0.0
2017-06-25,2589.409912109375,-19.31005859375,-0.7402120124278952,0.0,0.0
2017-06-26,2478.449951171875,-110.9599609375,-4.285144674027691,0.0,0.0
2017-06-27,2552.449951171875,74.0,2.985737112222536,0.0,0.0
2017-06-28,2574.7900390625,22.340087890625,0.8752409770216364,0.0,0.0
2017-06-29,2539.320068359375,-35.469970703125,-1.3775869164089154,0.0,0.0
2017-06-30,2480.840087890625,-58.47998046875,-2.3029779190668638,0.0,0.0
2017-07-01,2434.550048828125,-46.2900390625,-1.8659017680522434,0.0,0.0
2017-07-02,2506.469970703125,71.919921875,2.954136100410784,0.0,0.0
2017-07-03,2564.06005859375,57.590087890625,2.2976572057023126,0.0,0.0
2017-07-04,2601.639892578125,37.579833984375,1.4656378214863475,0.0,0.0
2017-07-05,2601.989990234375,0.35009765625,0.013456806887407722,0.0,0.0
2017-07-06,2608.56005859375,6.570068359375,0.252501676948542,0.0,0.0
2017-07-07,2518.659912109375,-89.900146484375,-3.4463514147663257,0.0,0.0
2017-07-08,2571.340087890625,52.68017578125,2.091595436445026,0.0,0.0
2017-07-09,2518.43994140625,-52.900146484375,-2.0572987110301364,0.0,0.0
2017-07-10,2372.56005859375,-145.8798828125,-5.792470188153202,0.0,0.0
2017-07-11,2337.7900390625,-34.77001953125,-1.4655064012102894,0.0,0.0
2017-07-12,2398.840087890625,61.050048828125,2.6114427646636424,0.0,0.0
2017-07-13,2357.89990234375,-40.940185546875,-1.706665890466879,0.0,0.0
2017-07-14,2233.340087890625,-124.559814453125,-5.282659129393605,0.0,0.0
2017-07-15,1998.8599853515625,-234.4801025390625,-10.499077315203142,0.0,0.0
2017-07-16,1929.8199462890625,-69.0400390625,-3.453970741745432,0.0,0.0
2017-07-17,2228.409912109375,298.5899658203125,15.472426139779753,0.0,0.0
2017-07-18,2318.8798828125,90.469970703125,4.059844206018975,0.0,0.0
2017-07-19,2273.429931640625,-45.449951171875,-1.9599959234089397,0.0,0.0
2017-07-20,2817.60009765625,544.170166015625,23.936086986543877,0.0,0.0
2017-07-21,2667.760009765625,-149.840087890625,-5.318004070743244,0.0,0.0
2017-07-22,2810.1201171875,142.360107421875,5.33631611916928,0.0,0.0
2017-07-23,2730.39990234375,-79.72021484375,-2.83689705490375,0.0,0.0
2017-07-24,2754.860107421875,24.460205078125,0.8958469804049065,0.0,0.0
2017-07-25,2576.47998046875,-178.380126953125,-6.475106538896501,0.0,0.0
2017-07-26,2529.449951171875,-47.030029296875,-1.8253597797534071,0.0,0.0
2017-07-27,2671.780029296875,142.330078125,5.626918139220725,0.0,0.0
2017-07-28,2809.010009765625,137.22998046875,5.136275403063943,0.0,0.0
2017-07-29,2726.449951171875,-82.56005859375,-2.9391158560036086,0.0,0.0
2017-07-30,2757.179931640625,30.72998046875,1.1271059810044093,0.0,0.0
2017-07-31,2875.340087890625,118.16015625,4.285543895558905,0.0,0.0
2017-08-01,2718.260009765625,-157.080078125,-5.4630086641415465,0.0,0.0
2017-08-02,2710.669921875,-7.590087890625,-0.27922597041330993,0.0,0.0
2017-08-03,2804.72998046875,94.06005859375,3.4699930756854243,0.0,0.0
2017-08-04,2895.889892578125,91.159912109375,3.25022061817657,0.0,0.0
2017-08-05,3252.909912109375,357.02001953125,12.328508084725751,0.0,0.0
2017-08-06,3213.93994140625,-38.969970703125,-1.1980033802367007,0.0,0.0
2017-08-07,3378.93994140625,165.0,5.133885604838177,0.0,0.0
2017-08-08,3419.93994140625,41.0,1.2133983057105355,0.0,0.0
2017-08-09,3342.469970703125,-77.469970703125,-2.265243601654303,0.0,0.0
2017-08-10,3381.280029296875,38.81005859375,1.1611191404536652,0.0,0.0
2017-08-11,3650.6201171875,269.340087890625,7.965625016471448,0.0,0.0
2017-08-12,3884.7099609375,234.08984375,6.412330952976472,0.0,0.0
2017-08-13,4073.260009765625,188.550048828125,4.853645464502634,0.0,0.0
2017-08-14,4325.1298828125,251.869873046875,6.183496080363589,0.0,0.0
2017-08-15,4181.93017578125,-143.19970703125,-3.310876457151192,0.0,0.0
2017-08-16,4376.6298828125,194.69970703125,4.655737873358372,0.0,0.0
2017-08-17,4331.68994140625,-44.93994140625,-1.0268161258673945,0.0,0.0
2017-08-18,4160.6201171875,-171.06982421875,-3.949262909690473,0.0,0.0
2017-08-19,4193.7001953125,33.080078125,0.7950756664456428,0.0,0.0
2017-08-20,4087.659912109375,-106.040283203125,-2.528561372166072,0.0,0.0
2017-08-21,4001.739990234375,-85.919921875,-2.101934204958414,0.0,0.0
2017-08-22,4100.52001953125,98.780029296875,2.468426972715177,0.0,0.0
2017-08-23,4151.52001953125,51.0,1.2437446898705802,0.0,0.0
2017-08-24,4334.68017578125,183.16015625,4.411881802046102,0.0,0.0
2017-08-25,4371.60009765625,36.919921875,0.851733470009603,0.0,0.0
2017-08-26,4352.39990234375,-19.2001953125,-0.43920292075191913,0.0,0.0
2017-08-27,4382.8798828125,30.47998046875,0.7003028479147022,0.0,0.0
2017-08-28,4382.66015625,-0.2197265625,-0.005013291907945265,0.0,0.0
2017-08-29,4579.02001953125,196.35986328125,4.480380779724072,0.0,0.0
2017-08-30,4565.2998046875,-13.72021484375,-0.29963212183454324,0.0,0.0
2017-08-31,4703.39013671875,138.09033203125,3.0247812397657516,0.0,0.0
2017-09-01,4892.009765625,188.61962890625,4.010290948091278,0.0,0.0
2017-09-02,4578.77001953125,-313.23974609375,-6.40308914129346,0.0,0.0
2017-09-03,4582.9599609375,4.18994140625,0.09150801172317766,0.0,0.0
2017-09-04,4236.31005859375,-346.64990234375,-7.5638867740149,0.0,0.0
2017-09-05,4376.52978515625,140.2197265625,3.309949569863311,0.0,0.0
2017-09-06,4597.1201171875,220.59033203125,5.040302313934201,0.0,0.0
2017-09-07,4599.8798828125,2.759765625,0.06003248892022455,0.0,0.0
2017-09-08,4228.75,-371.1298828125,-8.068251612378635,0.0,0.0
2017-09-09,4226.06005859375,-2.68994140625,-0.06361079293526456,0.0,0.0
2017-09-10,4122.93994140625,-103.1201171875,-2.440100608078294,0.0,0.0
2017-09-11,4161.27001953125,38.330078125,0.9296783040678104,0.0,0.0
2017-09-12,4130.81005859375,-30.4599609375,-0.7319871287980295,0.0,0.0
2017-09-13,3882.590087890625,-248.219970703125,-6.008990178251537,0.0,0.0
2017-09-14,3154.949951171875,-727.64013671875,-18.741101178519468,0.0,0.0
2017-09-15,3637.52001953125,482.570068359375,15.295648927176455,0.0,0.0
2017-09-16,3625.0400390625,-12.47998046875,-0.3430903583139107,0.0,0.0
2017-09-17,3582.8798828125,-42.16015625,-1.163025947181079,0.0,0.0
2017-09-18,4065.199951171875,482.320068359375,13.461798445242934,0.0,0.0
2017-09-19,3924.969970703125,-140.22998046875,-3.449522339690226,0.0,0.0
2017-09-20,3905.949951171875,-19.02001953125,-0.4845901923637578,0.0,0.0
2017-09-21,3631.0400390625,-274.909912109375,-7.038234374377882,0.0,0.0
2017-09-22,3630.699951171875,-0.340087890625,-0.009366128904290668,0.0,0.0
2017-09-23,3792.39990234375,161.699951171875,4.453685331933953,0.0,0.0
2017-09-24,3682.840087890625,-109.559814453125,-2.888930948063143,0.0,0.0
2017-09-25,3926.070068359375,243.22998046875,6.604413296914606,0.0,0.0
2017-09-26,3892.35009765625,-33.719970703125,-0.8588733801487117,0.0,0.0
2017-09-27,4200.669921875,308.31982421875,7.921174007559149,0.0,0.0
2017-09-28,4174.72998046875,-25.93994140625,-0.6175191550082925,0.0,0.0
2017-09-29,4163.06982421875,-11.66015625,-0.27930324367207976,0.0,0.0
2017-09-30,4338.7099609375,175.64013671875,4.219005304618233,0.0,0.0
2017-10-01,4403.740234375,65.0302734375,1.4988389180881865,0.0,0.0
2017-10-02,4409.31982421875,5.57958984375,0.12670115735248136,0.0,0.0
2017-10-03,4317.47998046875,-91.83984375,-2.0828573886965054,0.0,0.0
2017-10-04,4229.35986328125,-88.1201171875,-2.0410081247888674,0.0,0.0
2017-10-05,4328.41015625,99.05029296875,2.34196890713159,0.0,0.0
2017-10-06,4370.81005859375,42.39990234375,0.9795721942507398,0.0,0.0
2017-10-07,4426.89013671875,56.080078125,1.2830591440306838,0.0,0.0
2017-10-08,4610.47998046875,183.58984375,4.147151568710002,0.0,0.0
2017-10-09,4772.02001953125,161.5400390625,3.5037575208400784,0.0,0.0
2017-10-10,4781.990234375,9.97021484375,0.20893070026829777,0.0,0.0
2017-10-11,4826.47998046875,44.48974609375,0.9303604548152064,0.0,0.0
2017-10-12,5446.91015625,620.43017578125,12.854713544693778,0.0,0.0
2017-10-13,5647.2099609375,200.2998046875,3.677310602556352,0.0,0.0
2017-10-14,5831.7900390625,184.580078125,3.2685180717870397,0.0,0.0
2017-10-15,5678.18994140625,-153.60009765625,-2.6338413527820057,0.0,0.0
2017-10-16,5725.58984375,47.39990234375,0.8347713414463734,0.0,0.0
2017-10-17,5605.509765625,-120.080078125,-2.0972525347074638,0.0,0.0
2017-10-18,5590.68994140625,-14.81982421875,-0.2643795986161774,0.0,0.0
2017-10-19,5708.52001953125,117.830078125,2.1076124657229998,0.0,0.0
2017-10-20,6011.4501953125,302.93017578125,5.306632450176199,0.0,0.0
2017-10-21,6031.60009765625,20.14990234375,0.33519203668130076,0.0,0.0
2017-10-22,6008.419921875,-23.18017578125,-0.3843122124468649,0.0,0.0
2017-10-23,5930.31982421875,-78.10009765625,-1.2998441965067902,0.0,0.0
2017-10-24,5526.64013671875,-403.6796875,-6.80704750275724,0.0,0.0
2017-10-25,5750.7998046875,224.15966796875,4.055984511809322,0.0,0.0
2017-10-26,5904.830078125,154.0302734375,2.678414806092699,0.0,0.0
2017-10-27,5780.89990234375,-123.93017578125,-2.098793261475229,0.0,0.0
2017-10-28,5753.08984375,-27.81005859375,-0.4810679835932632,0.0,0.0
2017-10-29,6153.85009765625,400.76025390625,6.966000267519288,0.0,0.0
2017-10-30,6130.52978515625,-23.3203125,-0.3789548352645404,0.0,0.0
2017-10-31,6468.39990234375,337.8701171875,5.511271114049218,0.0,0.0
2017-11-01,6767.31005859375,298.91015625,4.621083432731074,0.0,0.0
2017-11-02,7078.5,311.18994140625,4.598428898807031,0.0,0.0
2017-11-03,7207.759765625,129.259765625,1.826089787737515,0.0,0.0
2017-11-04,7379.9501953125,172.1904296875,2.3889590564422623,0.0,0.0
2017-11-05,7407.41015625,27.4599609375,0.3720887026438425,0.0,0.0
2017-11-06,7022.759765625,-384.650390625,-5.19277834642991,0.0,0.0
2017-11-07,7144.3798828125,121.6201171875,1.7317994812068906,0.0,0.0
2017-11-08,7459.68994140625,315.31005859375,4.413399955849256,0.0,0.0
2017-11-09,7143.580078125,-316.10986328125,-4.237573756606553,0.0,0.0
2017-11-10,6618.14013671875,-525.43994140625,-7.355414731266847,0.0,0.0
2017-11-11,6357.60009765625,-260.5400390625,-3.9367561532426967,0.0,0.0
2017-11-12,5950.06982421875,-407.5302734375,-6.41012751946662,0.0,0.0
2017-11-13,6559.490234375,609.42041015625,10.242239640209053,0.0,0.0
2017-11-14,6635.75,76.259765625,1.1625867697059873,0.0,0.0
2017-11-15,7315.5400390625,679.7900390625,10.244358799871906,0.0,0.0
2017-11-16,7871.68994140625,556.14990234375,7.602308228430141,0.0,0.0
2017-11-17,7708.990234375,-162.69970703125,-2.0668967939835325,0.0,0.0
2017-11-18,7790.14990234375,81.15966796875,1.0527924605073773,0.0,0.0
2017-11-19,8036.490234375,246.34033203125,3.1622027190662387,0.0,0.0
2017-11-20,8200.6396484375,164.1494140625,2.042551030055049,0.0,0.0
2017-11-21,8071.259765625,-129.3798828125,-1.577680380543867,0.0,0.0
2017-11-22,8253.5498046875,182.2900390625,2.258507895370461,0.0,0.0
2017-11-23,8038.77001953125,-214.77978515625,-2.602271631465391,0.0,0.0
2017-11-24,8253.6904296875,214.92041015625,2.6735484363164086,0.0,0.0
2017-11-25,8790.919921875,537.2294921875,6.5089610128234545,0.0,0.0
2017-11-26,9330.5498046875,539.6298828125,6.138491620992986,0.0,0.0
2017-11-27,9818.349609375,487.7998046875,5.227985648203048,0.0,0.0
2017-11-28,10058.7998046875,240.4501953125,2.448987914250959,0.0,0.0
2017-11-29,9888.6103515625,-170.189453125,-1.6919459222728543,0.0,0.0
2017-11-30,10233.599609375,344.9892578125,3.4887536827456067,0.0,0.0
2017-12-01,10975.599609375,742.0,7.250625667631689,0.0,0.0
2017-12-02,11074.599609375,99.0,0.9020008338809793,0.0,0.0
2017-12-03,11323.2001953125,248.6005859375,2.244781705038363,0.0,0.0
2017-12-04,11657.2001953125,334.0,2.949696148075409,0.0,0.0
2017-12-05,11916.7001953125,259.5,2.226091991663213,0.0,0.0
2017-12-06,14291.5,2374.7998046875,19.928333899191664,0.0,0.0
2017-12-07,17899.69921875,3608.19921875,25.24716942763181,0.0,0.0
2017-12-08,16569.400390625,-1330.298828125,-7.431961911021986,0.0,0.0
2017-12-09,15178.2001953125,-1391.2001953125,-8.396201205323301,0.0,0.0
2017-12-10,15455.400390625,277.2001953125,1.826304777546076,0.0,0.0
2017-12-11,16936.80078125,1481.400390625,9.585001702858465,0.0,0.0
2017-12-12,17415.400390625,478.599609375,2.825797005918833,0.0,0.0
2017-12-13,16408.19921875,-1007.201171875,-5.783393716386751,0.0,0.0
2017-12-14,16564.0,155.80078125,0.9495300439304949,0.0,0.0
2017-12-15,17706.900390625,1142.900390625,6.89990576325163,0.0,0.0
2017-12-16,19497.400390625,1790.5,10.111877067699485,0.0,0.0
2017-12-17,19140.80078125,-356.599609375,-1.828959770177695,0.0,0.0
2017-12-18,19114.19921875,-26.6015625,-0.13897831550526576,0.0,0.0
2017-12-19,17776.69921875,-1337.5,-6.997415820004558,0.0,0.0
2017-12-20,16624.599609375,-1152.099609375,-6.480953495347557,0.0,0.0
2017-12-21,15802.900390625,-821.69921875,-4.942670729264509,0.0,0.0
2017-12-22,13831.7998046875,-1971.1005859375,-12.473030502089646,0.0,0.0
